,train,val,test
5434,sub-S11078_ses-E21156_run-1_bp-chest_vp-ap_dx.png,-1,-1
5435,sub-S11078_ses-E26508_run-1_bp-chest_vp-ap_cr.png,-1,-1
5436,sub-S11079_ses-E19424_run-1_bp-chest_vp-ap_dx.png,-1,-1
5437,sub-S11079_ses-E24500_run-1_bp-chest_vp-pa_dx.png,-1,-1
5438,sub-S11079_ses-E24694_run-1_bp-chest_vp-ap_dx.png,-1,-1
5439,sub-S11080_ses-E21507_run-1_bp-chest_vp-ap_dx.png,-1,-1
5440,sub-S11080_ses-E22615_run-1_bp-chest_vp-ap_dx.png,-1,-1
5441,sub-S11081_ses-E19426_run-1_bp-chest_vp-pa_dx.png,-1,-1
5442,sub-S11082_ses-E19428_run-1_bp-chest_vp-ap_dx.png,-1,-1
5443,sub-S11082_ses-E19430_run-2_bp-chest_vp-ap_dx.png,-1,-1
5444,sub-S11082_ses-E22614_run-1_bp-chest_vp-ap_dx.png,-1,-1
5445,sub-S11082_ses-E23639_run-1_bp-chest_vp-ap_cr.png,-1,-1
5446,sub-S11083_ses-E19429_run-1_bp-chest_vp-ap_dx.png,-1,-1
5447,sub-S11083_ses-E25782_run-1_bp-chest_vp-pa_dx.png,-1,-1
5448,sub-S11084_ses-E19432_run-1_bp-chest_vp-pa_cr.png,-1,-1
5449,sub-S11084_ses-E20687_run-1_bp-chest_vp-pa_cr.png,-1,-1
5450,sub-S11084_ses-E23654_run-1_bp-chest_vp-pa_cr.png,-1,-1
5451,sub-S11084_ses-E24721_run-1_bp-chest_vp-ap_cr.png,-1,-1
5452,sub-S11084_ses-E25792_run-1_bp-chest_vp-pa_cr.png,-1,-1
5453,sub-S11085_ses-E19437_run-1_bp-chest_vp-ap_dx.png,-1,-1
5454,sub-S11086_ses-E19439_run-1_bp-chest_vp-ap_cr.png,-1,-1
5455,sub-S11086_ses-E21170_run-1_bp-chest_vp-ap_cr.png,-1,-1
5456,sub-S11086_ses-E22609_run-1_bp-chest_vp-ap_cr.png,-1,-1
5457,sub-S11087_ses-E19440_run-1_bp-chest_vp-ap_cr.png,-1,-1
5458,sub-S11088_ses-E19441_run-1_bp-chest_vp-ap_cr.png,-1,-1
5459,sub-S11088_ses-E25411_acq-1_run-1_bp-chest_vp-ll_dx.png,-1,-1
5460,sub-S11090_ses-E19448_run-1_bp-chest_vp-ap_cr.png,-1,-1
5461,sub-S11090_ses-E24715_run-1_bp-chest_vp-pa_dx.png,-1,-1
5462,sub-S11093_ses-E19454_acq-1_run-1_bp-chest_vp-ll_dx.png,-1,-1
5463,sub-S11094_ses-E25405_run-1_bp-chest_vp-pa_cr.png,-1,-1
5464,sub-S11095_ses-E26512_run-1_bp-chest_vp-pa_dx.png,-1,-1
5465,sub-S11096_ses-E19458_run-1_bp-chest_vp-ap_dx.png,-1,-1
5466,sub-S11096_ses-E22641_run-1_bp-chest_vp-ap_dx.png,-1,-1
5467,sub-S11096_ses-E24737_run-1_bp-chest_vp-ap_dx.png,-1,-1
5468,sub-S11096_ses-E25245_run-1_bp-chest_vp-ap_dx.png,-1,-1
5469,sub-S11096_ses-E25429_run-1_bp-chest_vp-ap_dx.png,-1,-1
5470,sub-S11097_ses-E19851_run-1_bp-chest_vp-ap_dx.png,-1,-1
5471,sub-S11097_ses-E20703_run-1_bp-chest_vp-ap_cr.png,-1,-1
5472,sub-S11097_ses-E25240_run-2_bp-chest_vp-ap_dx.png,-1,-1
5473,sub-S11098_ses-E19464_run-1_bp-chest_vp-ap_dx.png,-1,-1
5474,sub-S11098_ses-E22347_run-1_bp-chest_vp-ap_dx.png,-1,-1
5475,sub-S11098_ses-E24541_run-1_bp-chest_vp-ap_dx.png,-1,-1
5476,sub-S11099_ses-E19472_run-1_bp-chest_vp-ap_dx.png,-1,-1
5477,sub-S11099_ses-E21189_run-1_bp-chest_vp-ap_dx.png,-1,-1
5478,sub-S11099_ses-E21707_acq-1_run-1_bp-chest_vp-ap_dx.png,-1,-1
5479,sub-S11099_ses-E21707_acq-2_run-1_bp-chest_vp-ap_dx.png,-1,-1
5480,sub-S11100_ses-E19473_run-1_bp-chest_vp-ap_dx.png,-1,-1
5481,sub-S11100_ses-E22655_run-1_bp-chest_vp-ap_dx.png,-1,-1
5482,sub-S11100_ses-E23860_run-1_bp-chest_vp-ap_dx.png,-1,-1
5483,sub-S11100_ses-E24307_run-1_bp-chest_vp-ap_dx.png,-1,-1
5484,sub-S11101_ses-E19477_run-1_bp-chest_vp-ap_cr.png,-1,-1
5485,sub-S11101_ses-E22672_run-1_bp-chest_vp-ap_cr.png,-1,-1
5486,sub-S11101_ses-E24327_run-1_bp-chest_vp-pa_cr.png,-1,-1
5487,sub-S11102_ses-E19483_run-1_bp-chest_vp-ap_dx.png,-1,-1
5488,sub-S11102_ses-E23397_run-1_bp-chest_vp-ap_dx.png,-1,-1
5489,sub-S11102_ses-E23688_run-1_bp-chest_vp-pa_dx.png,-1,-1
5490,sub-S11102_ses-E24202_run-1_bp-chest_vp-ap_dx.png,-1,-1
5491,sub-S11102_ses-E24204_run-1_bp-chest_vp-ap_dx.png,-1,-1
5492,sub-S11103_ses-E25872_run-2_bp-chest_vp-pa_dx.png,-1,-1
5493,sub-S11104_ses-E25901_acq-1_run-1_bp-chest_vp-pa_dx.png,-1,-1
5494,sub-S11106_ses-E19501_run-1_bp-chest_vp-ap_cr.png,-1,-1
5495,sub-S11107_ses-E23176_run-1_bp-chest_vp-ap_dx.png,-1,-1
5496,sub-S11108_ses-E19515_run-1_bp-chest_vp-pa_cr.png,-1,-1
5497,sub-S11108_ses-E19741_run-1_bp-chest_vp-pa_cr.png,-1,-1
5498,sub-S11108_ses-E20077_run-1_bp-chest_vp-ap_cr.png,-1,-1
5499,sub-S11108_ses-E21252_run-1_bp-chest_vp-pa_cr.png,-1,-1
5500,sub-S11108_ses-E23445_run-1_bp-chest_vp-ap_cr.png,-1,-1
5501,sub-S11108_ses-E24768_run-1_bp-chest_vp-ap_cr.png,-1,-1
5502,sub-S11108_ses-E25604_run-1_bp-chest_vp-pa_cr.png,-1,-1
5503,sub-S11109_ses-E19516_run-1_bp-chest_vp-ap_cr.png,-1,-1
5504,sub-S11109_ses-E22431_run-1_bp-chest_vp-pa_cr.png,-1,-1
5505,sub-S11112_ses-E20728_run-1_bp-chest_vp-ap_dx.png,-1,-1
5506,sub-S11113_ses-E19525_run-1_bp-chest_vp-pa_dx.png,-1,-1
5507,sub-S11113_ses-E21743_run-1_bp-chest_vp-pa_dx.png,-1,-1
5508,sub-S11115_ses-E19541_run-1_bp-chest_vp-pa_cr.png,-1,-1
5509,sub-S11115_ses-E20505_run-1_bp-chest_vp-pa_cr.png,-1,-1
5510,sub-S11115_ses-E22456_run-1_bp-chest_vp-ap_cr.png,-1,-1
5511,sub-S11118_ses-E19560_run-1_bp-chest_vp-ap_dx.png,-1,-1
5512,sub-S11121_ses-E19567_run-1_bp-chest_vp-ap_dx.png,-1,-1
5513,sub-S11122_ses-E19573_run-1_bp-chest_vp-ap_cr.png,-1,-1
5514,sub-S11123_ses-E19574_run-1_bp-chest_vp-pa_cr.png,-1,-1
5515,sub-S11123_ses-E20551_run-1_bp-chest_vp-pa_cr.png,-1,-1
5516,sub-S11123_ses-E24781_run-1_bp-chest_vp-ap_cr.png,-1,-1
5517,sub-S11123_ses-E25643_run-1_bp-chest_vp-pa_cr.png,-1,-1
5518,sub-S11123_ses-E26181_run-1_bp-chest_vp-pa_cr.png,-1,-1
5519,sub-S11124_ses-E19575_run-1_bp-chest_vp-ap_dx.png,-1,-1
5520,sub-S11124_ses-E20125_run-1_bp-chest_vp-ap_dx.png,-1,-1
5521,sub-S11124_ses-E21271_run-1_bp-chest_vp-ap_dx.png,-1,-1
5522,sub-S11124_ses-E22490_run-1_bp-chest_vp-ap_dx.png,-1,-1
5523,sub-S11126_ses-E19583_run-1_bp-chest_vp-ap_cr.png,-1,-1
5524,sub-S11126_ses-E20134_run-1_bp-chest_vp-ap_cr.png,-1,-1
5525,sub-S11126_ses-E21282_run-1_bp-chest_vp-ap_cr.png,-1,-1
5526,sub-S11128_ses-E19585_run-1_bp-chest_vp-ap_dx.png,-1,-1
5527,sub-S11128_ses-E20583_run-1_bp-chest_vp-ap_dx.png,-1,-1
5528,sub-S11128_ses-E22736_run-1_bp-chest_vp-ap_dx.png,-1,-1
5529,sub-S11128_ses-E23516_run-1_bp-chest_vp-ap_cr.png,-1,-1
5530,sub-S11130_ses-E19605_run-1_bp-chest_vp-ap_dx.png,-1,-1
5531,sub-S11131_ses-E19606_run-1_bp-chest_vp-ap_dx.png,-1,-1
5532,sub-S11132_ses-E19607_run-1_bp-chest_vp-ap_cr.png,-1,-1
5533,sub-S11132_ses-E20602_run-1_bp-chest_vp-pa_cr.png,-1,-1
5534,sub-S11132_ses-E25134_run-1_bp-chest_vp-ap_cr.png,-1,-1
5535,sub-S11132_ses-E26033_run-1_bp-chest_vp-ap_cr.png,-1,-1
5536,sub-S11133_ses-E19610_run-1_bp-chest_vp-ap_dx.png,-1,-1
5537,sub-S11133_ses-E20589_run-1_bp-chest_vp-ap_dx.png,-1,-1
5538,sub-S11133_ses-E22539_run-1_bp-chest_vp-ap_dx.png,-1,-1
5539,sub-S11133_ses-E23540_run-1_bp-chest_vp-ap_dx.png,-1,-1
5540,sub-S11133_ses-E26035_run-1_bp-chest_vp-ap_dx.png,-1,-1
5541,sub-S11135_ses-E19618_run-1_bp-chest_vp-ap_dx.png,-1,-1
5542,sub-S11135_ses-E20586_run-1_bp-chest_vp-ap_dx.png,-1,-1
5543,sub-S11137_ses-E19959_run-1_bp-chest_vp-ap_dx.png,-1,-1
5544,sub-S11137_ses-E26039_run-1_bp-chest_vp-ap_dx.png,-1,-1
5545,sub-S11138_ses-E19626_run-1_bp-chest_vp-ap_cr.png,-1,-1
5546,sub-S11138_ses-E20595_run-1_bp-chest_vp-ap_cr.png,-1,-1
5547,sub-S11138_ses-E21794_run-1_bp-chest_vp-ap_dx.png,-1,-1
5548,sub-S11138_ses-E23557_acq-1_run-1_bp-chest_vp-pa_dx.png,-1,-1
5549,sub-S11139_ses-E19963_run-1_bp-chest_vp-ap_cr.png,-1,-1
5550,sub-S11139_ses-E20593_run-1_bp-chest_vp-ap_cr.png,-1,-1
5551,sub-S11139_ses-E20598_run-1_bp-chest_vp-ap_cr.png,-1,-1
5552,sub-S11140_ses-E19636_run-1_bp-chest_vp-ap_dx.png,-1,-1
5553,sub-S11141_ses-E19638_run-1_bp-chest_vp-ap_cr.png,-1,-1
5554,sub-S11141_ses-E23288_run-1_bp-chest_vp-ap_cr.png,-1,-1
5555,sub-S11142_ses-E19980_run-1_bp-chest_vp-pa_cr.png,-1,-1
5556,sub-S11142_ses-E24269_run-1_bp-chest_vp-pa_cr.png,-1,-1
5557,sub-S11142_ses-E26468_run-1_bp-chest_vp-ap_cr.png,-1,-1
5558,sub-S11143_ses-E19640_run-1_bp-chest_vp-ap_dx.png,-1,-1
5559,sub-S11143_ses-E22553_acq-1_run-1_bp-chest_vp-pa_dx.png,-1,-1
5560,sub-S11144_ses-E19641_run-1_bp-chest_vp-ap_dx.png,-1,-1
5561,sub-S11144_ses-E26054_run-1_bp-chest_vp-pa_dx.png,-1,-1
5562,sub-S11145_ses-E19647_run-1_bp-chest_vp-ap_dx.png,-1,-1
5563,sub-S11146_ses-E19649_acq-1_run-1_bp-chest_vp-ap_cr.png,-1,-1
5564,sub-S11147_ses-E19650_run-1_bp-chest_vp-ap_dx.png,-1,-1
5565,sub-S11147_ses-E22566_run-1_bp-chest_vp-ap_cr.png,-1,-1
5566,sub-S11148_ses-E19651_run-1_bp-chest_vp-ap_cr.png,-1,-1
5567,sub-S11148_ses-E19970_run-1_bp-chest_vp-ap_cr.png,-1,-1
5568,sub-S11148_ses-E20632_run-1_bp-chest_vp-ap_dx.png,-1,-1
5569,sub-S11148_ses-E24681_run-1_bp-chest_vp-pa_cr.png,-1,-1
5570,sub-S11148_ses-E26084_run-1_bp-chest_vp-ap_cr.png,-1,-1
5571,sub-S11150_ses-E23620_run-1_bp-chest_vp-ap_dx.png,-1,-1
5572,sub-S11153_ses-E19675_run-1_bp-chest_vp-ap_cr.png,-1,-1
5573,sub-S11153_ses-E19839_run-1_bp-chest_vp-pa_cr.png,-1,-1
5574,sub-S11153_ses-E20672_run-1_bp-chest_vp-pa_cr.png,-1,-1
5575,sub-S11153_ses-E23631_run-1_bp-chest_vp-pa_cr.png,-1,-1
5576,sub-S11154_ses-E20668_run-1_bp-chest_vp-ap_dx.png,-1,-1
5577,sub-S11154_ses-E20669_run-1_bp-chest_vp-ap_cr.png,-1,-1
5578,sub-S11154_ses-E23630_run-1_bp-chest_vp-pa_dx.png,-1,-1
5579,sub-S11155_ses-E19678_run-1_bp-chest_vp-ap_dx.png,-1,-1
5580,sub-S11156_ses-E19680_run-1_bp-chest_vp-ap_dx.png,-1,-1
5581,sub-S11156_ses-E20208_run-1_bp-chest_vp-ap_dx.png,-1,-1
5582,sub-S11157_ses-E19681_run-1_bp-chest_vp-ap_dx.png,-1,-1
5583,sub-S11158_ses-E19683_run-1_bp-chest_vp-ap_cr.png,-1,-1
5584,sub-S11158_ses-E22612_acq-2_run-1_bp-chest_vp-ap_cr.png,-1,-1
5585,sub-S11158_ses-E26621_run-1_bp-chest_vp-pa_cr.png,-1,-1
5586,sub-S11159_ses-E19684_run-1_bp-chest_vp-ap_cr.png,-1,-1
5587,sub-S11159_ses-E20206_run-2_bp-chest_vp-ap_dx.png,-1,-1
5588,sub-S11160_ses-E19691_run-1_bp-chest_vp-ap_dx.png,-1,-1
5589,sub-S11161_ses-E19692_run-1_bp-chest_vp-ap_cr.png,-1,-1
5590,sub-S11161_ses-E20685_run-1_bp-chest_vp-ap_cr.png,-1,-1
5591,sub-S11161_ses-E23342_run-1_bp-chest_vp-ap_dx.png,-1,-1
5592,sub-S11161_ses-E23661_run-1_bp-chest_vp-ap_cr.png,-1,-1
5593,sub-S11161_ses-E23759_acq-1_run-1_bp-chest_vp-ll_dx.png,-1,-1
5594,sub-S11161_ses-E24112_run-1_bp-chest_vp-ap_dx.png,-1,-1
5595,sub-S11162_ses-E19695_run-1_bp-chest_vp-ap_cr.png,-1,-1
5596,sub-S11162_ses-E26141_acq-1_run-1_bp-chest_vp-ll_dx.png,-1,-1
5597,sub-S11163_ses-E19700_run-1_bp-chest_vp-ap_cr.png,-1,-1
5598,sub-S11163_ses-E20027_run-1_bp-chest_vp-ap_cr.png,-1,-1
5599,sub-S11163_ses-E20295_run-1_bp-chest_vp-pa_cr.png,-1,-1
5600,sub-S11163_ses-E22031_run-1_bp-chest_vp-pa_cr.png,-1,-1
5601,sub-S11163_ses-E26130_run-1_bp-chest_vp-ap_cr.png,-1,-1
5602,sub-S11165_ses-E26149_run-1_bp-chest_vp-pa_cr.png,-1,-1
5603,sub-S11167_ses-E19714_run-1_bp-chest_cr.png,-1,-1
5604,sub-S11167_ses-E21398_run-1_bp-chest_cr.png,-1,-1
5605,sub-S11171_ses-E19731_run-1_bp-chest_vp-pa_cr.png,-1,-1
5606,sub-S11171_ses-E24210_run-1_bp-chest_vp-ap_cr.png,-1,-1
5607,sub-S11172_ses-E19745_run-1_bp-chest_vp-ap_dx.png,-1,-1
5608,sub-S11172_ses-E22440_run-1_bp-chest_vp-ap_dx.png,-1,-1
5609,sub-S11173_ses-E19749_acq-1_run-1_bp-chest_vp-ap_cr.png,-1,-1
5610,sub-S11174_ses-E19751_run-1_bp-chest_vp-ap_dx.png,-1,-1
5611,sub-S11174_ses-E25475_run-1_bp-chest_vp-ap_dx.png,-1,-1
5612,sub-S11175_ses-E19753_run-1_bp-chest_vp-ap_dx.png,-1,-1
5613,sub-S11175_ses-E25053_run-1_bp-chest_vp-ap_dx.png,-1,-1
5614,sub-S11177_ses-E19767_acq-1_run-1_bp-chest_vp-ll_dx.png,-1,-1
5615,sub-S11177_ses-E21047_run-1_bp-chest_vp-ap_cr.png,-1,-1
5616,sub-S11177_ses-E21439_run-1_bp-chest_vp-ap_dx.png,-1,-1
5617,sub-S11177_ses-E22911_run-1_bp-chest_vp-ap_cr.png,-1,-1
5618,sub-S11178_ses-E19772_run-1_bp-chest_vp-ap_dx.png,-1,-1
5619,sub-S11178_ses-E20135_run-1_bp-chest_vp-ap_dx.png,-1,-1
5620,sub-S11178_ses-E22121_run-1_bp-chest_vp-ap_dx.png,-1,-1
5621,sub-S11179_ses-E19775_run-1_bp-chest_vp-ap_dx.png,-1,-1
5622,sub-S11179_ses-E23527_run-1_bp-chest_vp-ap_dx.png,-1,-1
5623,sub-S11179_ses-E25110_run-1_bp-chest_vp-pa_dx.png,-1,-1
5624,sub-S11180_ses-E19777_run-1_bp-chest_vp-ap_cr.png,-1,-1
5625,sub-S11180_ses-E20557_run-1_bp-chest_vp-ap_cr.png,-1,-1
5626,sub-S11180_ses-E21052_run-1_bp-chest_vp-ap_cr.png,-1,-1
5627,sub-S11180_ses-E23255_run-2_bp-chest_vp-ap_dx.png,-1,-1
5628,sub-S11180_ses-E23515_run-1_bp-chest_vp-pa_cr.png,-1,-1
5629,sub-S11180_ses-E24414_run-1_bp-chest_vp-ap_cr.png,-1,-1
5630,sub-S11180_ses-E24798_run-1_bp-chest_vp-pa_cr.png,-1,-1
5631,sub-S11180_ses-E25495_run-1_bp-chest_vp-ap_cr.png,-1,-1
5632,sub-S11180_ses-E26006_run-1_bp-chest_vp-ap_cr.png,-1,-1
5633,sub-S11180_ses-E26434_run-1_bp-chest_vp-pa_cr.png,-1,-1
5634,sub-S11182_ses-E19787_run-1_bp-chest_vp-ap_cr.png,-1,-1
5635,sub-S11182_ses-E19957_run-1_bp-chest_vp-ap_cr.png,-1,-1
5636,sub-S11182_ses-E20141_run-1_bp-chest_vp-pa_cr.png,-1,-1
5637,sub-S11182_ses-E21084_run-1_bp-chest_vp-ap_cr.png,-1,-1
5638,sub-S11182_ses-E21467_run-1_bp-chest_vp-pa_cr.png,-1,-1
5639,sub-S11182_ses-E21784_run-1_bp-chest_vp-ap_cr.png,-1,-1
5640,sub-S11182_ses-E22519_run-1_bp-chest_vp-pa_cr.png,-1,-1
5641,sub-S11182_ses-E23263_run-1_bp-chest_vp-ap_cr.png,-1,-1
5642,sub-S11183_ses-E19790_run-1_bp-chest_vp-ap_cr.png,-1,-1
5643,sub-S11186_ses-E24821_run-1_bp-chest_vp-ap_dx.png,-1,-1
5644,sub-S11186_ses-E24936_run-1_bp-chest_vp-pa_dx.png,-1,-1
5645,sub-S11186_ses-E25357_run-1_bp-chest_vp-ap_dx.png,-1,-1
5646,sub-S11186_ses-E25708_run-1_bp-chest_vp-ap_dx.png,-1,-1
5647,sub-S11187_ses-E19969_run-1_bp-chest_vp-ap_cr.png,-1,-1
5648,sub-S11187_ses-E22776_run-1_bp-chest_vp-ap_cr.png,-1,-1
5649,sub-S11189_ses-E19813_run-1_bp-chest_vp-ap_dx.png,-1,-1
5650,sub-S11190_ses-E20181_acq-1_run-1_bp-chest_vp-ll_dx.png,-1,-1
5651,sub-S11190_ses-E22960_run-1_bp-chest_vp-ap_cr.png,-1,-1
5652,sub-S11191_ses-E19815_run-1_bp-chest_vp-pa_cr.png,-1,-1
5653,sub-S11192_ses-E19826_run-1_bp-chest_vp-ap_cr.png,-1,-1
5654,sub-S11193_ses-E19986_run-1_bp-chest_vp-ap_cr.png,-1,-1
5655,sub-S11193_ses-E26111_run-1_bp-chest_vp-ap_dx.png,-1,-1
5656,sub-S11195_ses-E19846_run-1_bp-chest_vp-ap_dx.png,-1,-1
5657,sub-S11195_ses-E21167_run-1_bp-chest_vp-ap_cr.png,-1,-1
5658,sub-S11195_ses-E25810_acq-1_run-1_bp-chest_vp-ll_dx.png,-1,-1
5659,sub-S11195_ses-E26134_run-1_bp-chest_vp-ap_cr.png,-1,-1
5660,sub-S11198_ses-E23837_run-1_bp-chest_vp-pa_dx.png,-1,-1
5661,sub-S11199_ses-E19864_run-1_bp-chest_vp-ap_dx.png,-1,-1
5662,sub-S11202_ses-E19869_run-1_bp-chest_vp-ap_dx.png,-1,-1
5663,sub-S11204_ses-E19877_acq-2_run-1_bp-chest_vp-pa_cr.png,-1,-1
5664,sub-S11205_ses-E19878_run-1_bp-chest_vp-ap_cr.png,-1,-1
5665,sub-S11205_ses-E25873_run-1_bp-chest_vp-ap_cr.png,-1,-1
5666,sub-S11205_ses-E26351_acq-1_run-1_bp-chest_vp-ll_dx.png,-1,-1
5667,sub-S11206_ses-E19879_run-1_bp-chest_vp-ap_cr.png,-1,-1
5668,sub-S11206_ses-E20992_run-1_bp-chest_vp-ap_cr.png,-1,-1
5669,sub-S11206_ses-E23399_run-1_bp-chest_vp-ap_cr.png,-1,-1
5670,sub-S11208_ses-E19893_run-1_bp-chest_vp-ap_cr.png,-1,-1
5671,sub-S11208_ses-E21251_run-1_bp-chest_vp-ap_cr.png,-1,-1
5672,sub-S11208_ses-E24624_run-1_bp-chest_vp-ap_cr.png,-1,-1
5673,sub-S11208_ses-E26389_run-1_bp-chest_vp-ap_cr.png,-1,-1
5674,sub-S11209_ses-E19894_run-1_bp-chest_vp-ap_cr.png,-1,-1
5675,sub-S11209_ses-E21246_run-1_bp-chest_vp-pa_cr.png,-1,-1
5676,sub-S11209_ses-E22701_run-1_bp-chest_vp-ap_cr.png,-1,-1
5677,sub-S11209_ses-E25919_run-1_bp-chest_vp-ap_cr.png,-1,-1
5678,sub-S11210_ses-E19909_run-1_bp-chest_vp-ap_cr.png,-1,-1
5679,sub-S11211_ses-E19910_run-1_bp-chest_vp-ap_cr.png,-1,-1
5680,sub-S11211_ses-E25957_run-1_bp-chest_vp-ap_cr.png,-1,-1
5681,sub-S11212_ses-E19913_run-1_bp-chest_vp-ap_cr.png,-1,-1
5682,sub-S11212_ses-E20539_run-1_bp-chest_vp-ap_dx.png,-1,-1
5683,sub-S11212_ses-E21043_run-1_bp-chest_vp-ap_dx.png,-1,-1
5684,sub-S11212_ses-E21757_run-1_bp-chest_vp-ap_dx.png,-1,-1
5685,sub-S11212_ses-E23478_run-1_bp-chest_vp-ap_dx.png,-1,-1
5686,sub-S11213_ses-E19916_run-1_bp-chest_vp-pa_dx.png,-1,-1
5687,sub-S11214_ses-E20550_run-1_bp-chest_vp-ap_dx.png,-1,-1
5688,sub-S11214_ses-E23494_run-1_bp-chest_vp-ap_dx.png,-1,-1
5689,sub-S11214_ses-E24608_run-1_bp-chest_vp-ap_dx.png,-1,-1
5690,sub-S11214_ses-E25080_run-1_bp-chest_vp-pa_cr.png,-1,-1
5691,sub-S11214_ses-E25659_run-1_bp-chest_vp-ap_dx.png,-1,-1
5692,sub-S11214_ses-E25973_run-1_bp-chest_dx.png,-1,-1
5693,sub-S11214_ses-E26417_run-1_bp-chest_vp-ap_dx.png,-1,-1
5694,sub-S11215_ses-E19925_run-1_bp-chest_vp-pa_cr.png,-1,-1
5695,sub-S11216_ses-E19927_run-1_bp-chest_vp-ap_dx.png,-1,-1
5696,sub-S11216_ses-E24653_run-1_bp-chest_vp-ap_dx.png,-1,-1
5697,sub-S11217_ses-E19929_acq-1_run-1_bp-chest_vp-pa_dx.png,-1,-1
5698,sub-S11217_ses-E21290_run-1_bp-chest_vp-ap_dx.png,-1,-1
5699,sub-S11218_ses-E19931_run-1_bp-chest_vp-pa_cr.png,-1,-1
5700,sub-S11218_ses-E19932_run-1_bp-chest_vp-ap_cr.png,-1,-1
5701,sub-S11218_ses-E20138_run-1_bp-chest_vp-ap_cr.png,-1,-1
5702,sub-S11218_ses-E20563_run-1_bp-chest_vp-pa_cr.png,-1,-1
5703,sub-S11218_ses-E25094_run-1_bp-chest_vp-ap_cr.png,-1,-1
5704,sub-S11218_ses-E26014_run-1_bp-chest_vp-ap_cr.png,-1,-1
5705,sub-S11220_ses-E19934_run-1_bp-chest_vp-pa_cr.png,-1,-1
5706,sub-S11220_ses-E21453_run-1_bp-chest_vp-pa_cr.png,-1,-1
5707,sub-S11221_ses-E19935_run-1_bp-chest_vp-pa_dx.png,-1,-1
5708,sub-S11223_ses-E19940_run-1_bp-chest_vp-ap_dx.png,-1,-1
5709,sub-S11226_ses-E19956_run-1_bp-chest_vp-ap_cr.png,-1,-1
5710,sub-S11226_ses-E21312_run-1_bp-chest_vp-ap_cr.png,-1,-1
5711,sub-S11226_ses-E23283_run-1_bp-chest_vp-pa_cr.png,-1,-1
5712,sub-S11226_ses-E24454_run-1_bp-chest_vp-pa_cr.png,-1,-1
5713,sub-S11226_ses-E26060_run-1_bp-chest_vp-pa_cr.png,-1,-1
5714,sub-S11226_ses-E26464_run-1_bp-chest_vp-ap_cr.png,-1,-1
5715,sub-S11227_ses-E19960_run-1_bp-chest_vp-ap_cr.png,-1,-1
5716,sub-S11228_ses-E19964_run-1_bp-chest_vp-ap_dx.png,-1,-1
5717,sub-S11230_ses-E19968_run-1_bp-chest_vp-ap_dx.png,-1,-1
5718,sub-S11230_ses-E20636_run-1_bp-chest_vp-pa_dx.png,-1,-1
5719,sub-S11230_ses-E21339_run-1_bp-chest_vp-ap_dx.png,-1,-1
5720,sub-S11231_ses-E23095_run-1_bp-chest_vp-pa_cr.png,-1,-1
5721,sub-S11233_ses-E19976_run-1_bp-chest_vp-ap_cr.png,-1,-1
5722,sub-S11233_ses-E21118_acq-2_run-1_bp-chest_vp-ap_dx.png,-1,-1
5723,sub-S11234_ses-E19977_run-1_bp-chest_vp-ap_cr.png,-1,-1
5724,sub-S11235_ses-E19979_run-1_bp-chest_vp-ap_dx.png,-1,-1
5725,sub-S11235_ses-E24669_run-1_bp-chest_vp-ap_dx.png,-1,-1
5726,sub-S11236_ses-E19989_run-1_bp-chest_vp-ap_dx.png,-1,-1
5727,sub-S11236_ses-E25185_run-1_bp-chest_vp-pa_dx.png,-1,-1
5728,sub-S11237_ses-E19995_run-1_bp-chest_vp-ap_cr.png,-1,-1
5729,sub-S11237_ses-E24052_run-2_bp-chest_vp-ap_dx.png,-1,-1
5730,sub-S11237_ses-E24263_run-1_bp-chest_vp-ap_dx.png,-1,-1
5731,sub-S11237_ses-E26096_run-1_bp-chest_vp-ap_cr.png,-1,-1
5732,sub-S11237_ses-E26476_run-1_bp-chest_vp-ap_dx.png,-1,-1
5733,sub-S11242_ses-E20020_run-1_bp-chest_cr.png,-1,-1
5734,sub-S11242_ses-E24517_run-1_bp-chest_cr.png,-1,-1
5735,sub-S11243_ses-E20021_run-1_bp-chest_vp-ap_cr.png,-1,-1
5736,sub-S11245_ses-E20026_run-1_bp-chest_vp-ap_dx.png,-1,-1
5737,sub-S11247_ses-E20029_run-1_bp-chest_vp-ap_cr.png,-1,-1
5738,sub-S11247_ses-E25807_acq-1_run-1_bp-chest_vp-pa_dx.png,-1,-1
5739,sub-S11247_ses-E26163_run-1_bp-chest_vp-ap_cr.png,-1,-1
5740,sub-S11248_ses-E20031_run-1_bp-chest_vp-pa_dx.png,-1,-1
5741,sub-S11248_ses-E22186_run-1_bp-chest_vp-ap_dx.png,-1,-1
5742,sub-S11248_ses-E23364_run-1_bp-chest_vp-ap_dx.png,-1,-1
5743,sub-S11250_ses-E24293_run-1_bp-chest_dx.png,-1,-1
5744,sub-S11250_ses-E24881_run-1_bp-chest_vp-ap_dx.png,-1,-1
5745,sub-S11251_ses-E24122_run-1_bp-chest_vp-ap_cr.png,-1,-1
5746,sub-S11251_ses-E25805_run-1_bp-chest_vp-ap_cr.png,-1,-1
5747,sub-S11251_ses-E26227_run-1_bp-chest_vp-ap_cr.png,-1,-1
5748,sub-S11254_ses-E26919_run-1_bp-chest_vp-ap_cr.png,-1,-1
5749,sub-S11257_ses-E20049_run-1_bp-chest_vp-ap_cr.png,-1,-1
